query,query_group,mode,rank,image_id,score,file_path,photo_url,ai_description,keywords,brightness,contrast,saturation,warmth,detected_objects,weak_relevance,keyword_filter,rerank
dark moody forest,style_semantic,qdrant_rerank,7,mtZ_nK35Kmo,0.41223838236275,data\unsplash-lite\images\mtZ_nK35Kmo.jpg,https://unsplash.com/photos/mtZ_nK35Kmo,forest,"[""abies"", ""animal"", ""art"", ""conifer"", ""dark"", ""deer"", ""fir"", ""flare"", ""fog"", ""forest"", ""grove"", ""jungle"", ""land"", ""light"", ""mammal"", ""mood"", ""moody"", ""mystery"", ""nature"", ""outdoors"", ""outside"", ""painting"", ""path"", ""plant"", ""redwood"", ""secret"", ""shadow"", ""sunlight"", ""tree"", ""tree trunk"", ""treeline"", ""trees"", ""vegetation"", ""weather"", ""wildlife"", ""woodland"", ""woods""]",0.20168801700367647,0.15897755389658386,0.41080677705652574,0.5267560712028952,[],2,,True
dark moody forest,style_semantic,qdrant_rerank,8,eDfb2vObvvs,0.411345540692937,data\unsplash-lite\images\eDfb2vObvvs.jpg,https://unsplash.com/photos/eDfb2vObvvs,foggy mountain scenery,"[""abies"", ""conifer"", ""dark"", ""fir"", ""fog"", ""forest"", ""mist"", ""myst"", ""mystical"", ""nature"", ""outdoors"", ""pine"", ""plant"", ""schwarzwald"", ""shadow"", ""spruce"", ""tree"", ""weather""]",0.28238492611120697,0.2971437787231906,0.08958384994393652,0.4912204498734978,[],2,,True
dark moody forest,style_semantic,qdrant_rerank,9,6pgpjcPNKrs,0.4105978382683617,data\unsplash-lite\images\6pgpjcPNKrs.jpg,https://unsplash.com/photos/6pgpjcPNKrs,selective focus photography of two trees,"[""abies"", ""black and white"", ""cloud"", ""cloudy"", ""conifer"", ""dark"", ""dark tones"", ""fir"", ""flora"", ""foggy"", ""forest"", ""grey"", ""grove"", ""land"", ""misty"", ""misty trees"", ""monochrome photography"", ""nature"", ""oak"", ""outdoors"", ""pine"", ""plant"", ""rainforest"", ""silhouette"", ""sky"", ""snowing"", ""spruce"", ""spruce fir forest"", ""tree"", ""trees"", ""vegetation"", ""winter"", ""winter tones"", ""woodland"", ""woody plant"", ""yew""]",0.34220949060776656,0.36792158377114376,0.2224234188304228,0.49380333595026554,[],2,,True
dark moody forest,style_semantic,qdrant_rerank,10,3YfPEn2_HwY,0.4104666289284675,data\unsplash-lite\images\3YfPEn2_HwY.jpg,https://unsplash.com/photos/3YfPEn2_HwY,sunlight pierce through woods,"[""animal"", ""conifer"", ""ecosystem"", ""fern"", ""flare"", ""fog"", ""forest"", ""green"", ""ground"", ""grove"", ""insect"", ""invertebrate"", ""jungle"", ""land"", ""leaf"", ""light"", ""mist"", ""nature"", ""nature reserve"", ""old growth forest"", ""outdoors"", ""plant"", ""rainforest"", ""redwood"", ""scenery"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""willow"", ""woodland""]",0.1846285153058619,0.19682303852890146,0.3416325787313623,0.504268362007889,[],2,,True
vibrant summer beach,style_semantic,qdrant_semantic,1,5mYye1vfr_A,0.30288320678411207,data\unsplash-lite\images\5mYye1vfr_A.jpg,https://unsplash.com/photos/5mYye1vfr_A,people at beach,"[""aerial view"", ""animal"", ""beach"", ""bird"", ""blue"", ""cefalonia"", ""chiabrando"", ""clear"", ""coast"", ""greece"", ""ground"", ""human"", ""landscape"", ""myrtos"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""paolo"", ""person"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""underwater"", ""water""]",0.36029351119113334,0.27301346939140286,0.7215457842777874,0.4307948772892588,[],2,,False
vibrant summer beach,style_semantic,qdrant_semantic,2,NCWDry6A308,0.3004485427884918,data\unsplash-lite\images\NCWDry6A308.jpg,https://unsplash.com/photos/NCWDry6A308,high-angle photography of seashore,"[""aerial view"", ""backgrounds"", ""beach"", ""coast"", ""crowd"", ""diver"", ""diving"", ""face"", ""island"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""photo"", ""photography"", ""portrait"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""skin"", ""snorkeling"", ""sport"", ""sports"", ""swimming"", ""vacation"", ""wallpapers"", ""water""]",0.6324191677562903,0.1786660615258849,0.5400470707286756,0.38596110430656894,[],2,,False
vibrant summer beach,style_semantic,qdrant_semantic,3,r4uZCaZzOK0,0.3000245297838909,data\unsplash-lite\images\r4uZCaZzOK0.jpg,https://unsplash.com/photos/r4uZCaZzOK0,bird's eye photograph of beach,"[""beach"", ""blue"", ""coast"", ""dji"", ""drone view"", ""floor"", ""flooring"", ""line"", ""material"", ""nature"", ""ocean"", ""outdoors"", ""sand"", ""sea"", ""sea waves"", ""texture"", ""wall"", ""water"", ""wave"", ""wood"", ""wood stain"", ""yellow""]",0.4920514939916939,0.10036855292621456,0.5620627276518246,0.5479997888369759,[],2,,False
vibrant summer beach,style_semantic,qdrant_semantic,4,73U7cl4eoNI,0.299020645617771,data\unsplash-lite\images\73U7cl4eoNI.jpg,https://unsplash.com/photos/73U7cl4eoNI,an aerial view of a beach with umbrellas and chairs,"[""aerial"", ""aerial view"", ""atlas"", ""beach"", ""coast"", ""diagram"", ""drone"", ""drone shot"", ""earthquake"", ""hotel"", ""land"", ""landscape"", ""map"", ""nature"", ""ocean"", ""outdoors"", ""palms"", ""panoramic"", ""patterns"", ""people"", ""plot"", ""resort"", ""rug"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""skin"", ""soil"", ""summer"", ""top down drone"", ""water""]",0.7295709706169857,0.14629389649086308,0.3014334371945259,0.5724103770448796,[],2,,False
vibrant summer beach,style_semantic,qdrant_semantic,5,bT-kzxu7aAU,0.2975668240597661,data\unsplash-lite\images\bT-kzxu7aAU.jpg,https://unsplash.com/photos/bT-kzxu7aAU,calm body of water,"[""atoll"", ""azure sky"", ""beach"", ""coast"", ""island"", ""jungle"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""plant"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""sky"", ""tree"", ""tropical"", ""vegetation"", ""water""]",0.4508703373927696,0.33230720709204864,0.6567576688878677,0.37585091983570773,[],2,,False
vibrant summer beach,style_semantic,qdrant_semantic,6,uHciRA6abPg,0.2968362268090322,data\unsplash-lite\images\uHciRA6abPg.jpg,https://unsplash.com/photos/uHciRA6abPg,aerial photo of beach,"[""aqua"", ""azure"", ""beach"", ""blue"", ""coast"", ""nature"", ""ocean"", ""outdoors"", ""sea"", ""sea waves"", ""teal"", ""turquoise"", ""water""]",0.710672096917946,0.11893666574154083,0.29361294096084184,0.4140596586416825,[],1,,False
vibrant summer beach,style_semantic,qdrant_semantic,7,KZJKg7pvIYA,0.29664854355990317,data\unsplash-lite\images\KZJKg7pvIYA.jpg,https://unsplash.com/photos/KZJKg7pvIYA,aerial photography of seashore,"[""aerial view"", ""animal"", ""apparel"", ""aquatic"", ""art"", ""azure"", ""back"", ""beach"", ""bird"", ""birds eye"", ""blue"", ""body of water"", ""clothing"", ""coast"", ""dance pose"", ""desert"", ""dji"", ""dune"", ""flamingo"", ""foam"", ""ice"", ""landscape"", ""leisure activities"", ""mavic"", ""motion"", ""movement"", ""nature"", ""navy blue"", ""ocean"", ""outdoors"", ""ripple"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""skin"", ""sky"", ""smoke"", ""soil"", ""texture"", ""transportation"", ""vehicle"", ""water"", ""wave"", ""waves"", ""wool""]",0.5812397230526826,0.20607465907637862,0.4498159323825684,0.5403421440691661,[],1,,False
vibrant summer beach,style_semantic,qdrant_semantic,8,MjdyviflNOI,0.29505531785643413,data\unsplash-lite\images\MjdyviflNOI.jpg,https://unsplash.com/photos/MjdyviflNOI,green calm sea and seashore view,"[""aerial view"", ""animal"", ""australia"", ""australian beach"", ""azure sky"", ""beach"", ""blue"", ""clear water"", ""coast"", ""david clode"", ""foam"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""promontory"", ""reef"", ""sand"", ""scenery"", ""sea"", ""sea life"", ""sea waves"", ""shoreline"", ""sky"", ""tasmania"", ""tsunami"", ""turquoise"", ""water"", ""waves""]",0.5840988531606672,0.18893156102666597,0.4240230831138425,0.3670387835637987,[],1,,False
vibrant summer beach,style_semantic,qdrant_semantic,9,9swU_dZxwGg,0.29452834820672985,data\unsplash-lite\images\9swU_dZxwGg.jpg,https://unsplash.com/photos/9swU_dZxwGg,green coconut palm under blue sky,"[""animal"", ""architecture"", ""arecaceae"", ""astronomy"", ""azure sky"", ""back"", ""backgrounds"", ""bird"", ""building"", ""dawn"", ""dusk"", ""flare"", ""light"", ""moon"", ""nature"", ""night"", ""outdoors"", ""outer space"", ""palm tree"", ""plant"", ""purple"", ""red sky"", ""silhouette"", ""sky"", ""space"", ""summer"", ""sunlight"", ""sunrise"", ""sunset"", ""tower"", ""tree"", ""tropical"", ""universe"", ""wallpapers""]",0.5188842573976205,0.2601570087853061,0.2660172506095537,0.47975489298502605,[],1,,False
vibrant summer beach,style_semantic,qdrant_semantic,10,I_O-v19bnJQ,0.2942782303196956,data\unsplash-lite\images\I_O-v19bnJQ.jpg,https://unsplash.com/photos/I_O-v19bnJQ,aerial view of seashore,"[""abstract"", ""aerial view"", ""beach"", ""coast"", ""coastal and oceanic landforms"", ""dirt road"", ""drone view"", ""gravel"", ""looking down"", ""nature"", ""ocean"", ""outdoors"", ""painting"", ""pattern"", ""road"", ""sand"", ""sea"", ""shore"", ""sky"", ""stones"", ""texture"", ""water"", ""watercolor paint"", ""wave"", ""wind wave""]",0.6227648766212215,0.10010423159946472,0.2636802723205167,0.4790214189516952,[],1,,False
vibrant summer beach,style_semantic,qdrant_rerank,1,5mYye1vfr_A,0.4575488511575309,data\unsplash-lite\images\5mYye1vfr_A.jpg,https://unsplash.com/photos/5mYye1vfr_A,people at beach,"[""aerial view"", ""animal"", ""beach"", ""bird"", ""blue"", ""cefalonia"", ""chiabrando"", ""clear"", ""coast"", ""greece"", ""ground"", ""human"", ""landscape"", ""myrtos"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""paolo"", ""person"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""underwater"", ""water""]",0.36029351119113334,0.27301346939140286,0.7215457842777874,0.4307948772892588,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,2,My1oqpgAf8s,0.45323868542049783,data\unsplash-lite\images\My1oqpgAf8s.jpg,https://unsplash.com/photos/My1oqpgAf8s,seashore near rock formation,"[""aerial view"", ""backgrounds"", ""bay"", ""beach"", ""cave"", ""cloud"", ""coast"", ""computer backgrounds"", ""cool backgrounds"", ""cove"", ""dawn"", ""dusk"", ""glacier"", ""hd backgrounds"", ""hd wallpapers"", ""ice"", ""island"", ""land"", ""landscape"", ""mountain"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""peninsula"", ""promontory"", ""red sky"", ""sand"", ""scenery"", ""sea"", ""sea waves"", ""shoreline"", ""sky"", ""slate"", ""snow"", ""sun"", ""sunlight"", ""sunrise"", ""sunset"", ""tumblr backgrounds"", ""wallpapers"", ""water"", ""weather"", ""wilderness""]",0.23413825757575757,0.21219318822959302,0.8327352554841585,0.38413493329883275,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,3,k-Wa_5EmnCo,0.43975423249603196,data\unsplash-lite\images\k-Wa_5EmnCo.jpg,https://unsplash.com/photos/k-Wa_5EmnCo,high angle photo of body of water,"[""aerial view"", ""animal"", ""art"", ""atoll"", ""basin"", ""bay"", ""beach"", ""blizzard"", ""blu"", ""blue"", ""ca"", ""cali"", ""california"", ""coast"", ""crater"", ""dji"", ""dock"", ""eruption"", ""flock"", ""geyser"", ""glacier"", ""harbor"", ""hurricane"", ""ice"", ""island"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""mavic"", ""mountain"", ""nature"", ""ocean"", ""oil spill"", ""outdoors"", ""pacific"", ""peninsula"", ""pier"", ""pollution"", ""port"", ""reef"", ""river"", ""rock"", ""rocks"", ""sand"", ""scenery"", ""sculpture"", ""sea"", ""sea life"", ""sea waves"", ""shoreline"", ""skin"", ""snow"", ""statue"", ""storm"", ""tar"", ""text"", ""travel"", ""tsunami"", ""underwater"", ""volcano"", ""water"", ""waterfront"", ""waves"", ""west"", ""wilderness"", ""winter""]",0.5214446622561786,0.19472813920515272,0.7197119419870812,0.29670254576439953,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,4,bT-kzxu7aAU,0.4373645352667915,data\unsplash-lite\images\bT-kzxu7aAU.jpg,https://unsplash.com/photos/bT-kzxu7aAU,calm body of water,"[""atoll"", ""azure sky"", ""beach"", ""coast"", ""island"", ""jungle"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""plant"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""sky"", ""tree"", ""tropical"", ""vegetation"", ""water""]",0.4508703373927696,0.33230720709204864,0.6567576688878677,0.37585091983570773,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,5,Qz3eI1B2QPs,0.4362759759891126,data\unsplash-lite\images\Qz3eI1B2QPs.jpg,https://unsplash.com/photos/Qz3eI1B2QPs,aerial photography of seashore,"[""aerial view"", ""aqua"", ""azure"", ""beach"", ""beach hut"", ""beach park"", ""blue"", ""bush"", ""coast"", ""dirt road"", ""drone"", ""field"", ""flora"", ""grass"", ""gravel"", ""green"", ""hut"", ""nature"", ""ocean"", ""outdoors"", ""plant"", ""road"", ""sand"", ""sea"", ""shack"", ""sky"", ""soil"", ""turquoise"", ""vegetation"", ""water"", ""water resources"", ""waves""]",0.37219703026067197,0.20265748086331592,0.6830341812831903,0.42606443517348347,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,6,G4EMlYs57-c,0.43623009748954533,data\unsplash-lite\images\G4EMlYs57-c.jpg,https://unsplash.com/photos/G4EMlYs57-c,gray and brown stone formations,"[""aerial view"", ""alcohol"", ""amusement park"", ""animal"", ""arecaceae"", ""atoll"", ""bay"", ""beach"", ""beverage"", ""building"", ""coast"", ""coral reef"", ""dock"", ""drink"", ""drone"", ""fireworks"", ""hotel"", ""island"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""los angeles"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""palm tree"", ""peninsula"", ""pier"", ""plant"", ""pool"", ""port"", ""reef"", ""resort"", ""river"", ""rocks"", ""sand"", ""scenery"", ""sea"", ""sea life"", ""sea waves"", ""shoreline"", ""swimming pool"", ""theme park"", ""tree"", ""turquoise"", ""underwater"", ""water"", ""waterfront"", ""waves"", ""wilderness""]",0.5237957324857025,0.10190123280558082,0.8891207825903799,0.17775024214601207,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,7,j1vvbaHdaWc,0.43589193873136517,data\unsplash-lite\images\j1vvbaHdaWc.jpg,https://unsplash.com/photos/j1vvbaHdaWc,three palm trees,"[""abies"", ""arecaceae"", ""beach"", ""ca"", ""california"", ""fir"", ""ocean"", ""palm"", ""palm tree"", ""plant"", ""san diego"", ""tree"", ""tress"", ""tropical"", ""utility pole""]",0.524333141052645,0.16604764338009673,0.6962322658962674,0.24687687493617236,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,8,vbvgtUERHdM,0.42730919636374926,data\unsplash-lite\images\vbvgtUERHdM.jpg,https://unsplash.com/photos/vbvgtUERHdM,water droplets on glass panel,"[""aerial view"", ""animal"", ""atoll"", ""basin"", ""bay"", ""beach"", ""coast"", ""island"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""mountain"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""reef"", ""sand"", ""scenery"", ""sea"", ""sea life"", ""shoreline"", ""water""]",0.5373205174440349,0.23859602596005805,0.6393265480579152,0.37591798022853556,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,9,kKGn_dYsDn4,0.42218763025164613,data\unsplash-lite\images\kKGn_dYsDn4.jpg,https://unsplash.com/photos/kKGn_dYsDn4,forest near calm sea,"[""accessories"", ""accessory"", ""aerial view"", ""animal"", ""atoll"", ""beach"", ""coast"", ""gemstone"", ""island"", ""jewelry"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""nature"", ""ocean"", ""opal"", ""ornament"", ""outdoors"", ""panoramic"", ""reef"", ""scenery"", ""sea"", ""sea life"", ""shoreline"", ""underwater"", ""water""]",0.2986190097783905,0.12777707492802734,0.6551479896429058,0.37093428734340955,[],2,,True
vibrant summer beach,style_semantic,qdrant_rerank,10,QxkBP3A9XmU,0.4169913833190289,data\unsplash-lite\images\QxkBP3A9XmU.jpg,https://unsplash.com/photos/QxkBP3A9XmU,close photography of sea shells,"[""beach"", ""beach sand"", ""bean"", ""blue"", ""bread"", ""brown"", ""close up"", ""close-up"", ""cornbread"", ""dinner"", ""flora"", ""food"", ""fungus"", ""grass family"", ""macro"", ""meal"", ""morning"", ""mushroom"", ""nachos"", ""nature"", ""ocean"", ""pebble"", ""pebbles"", ""pizza"", ""plant"", ""produce"", ""rocks"", ""sand"", ""sand grains"", ""sea"", ""sea schells"", ""seashell"", ""seaside"", ""shells"", ""snad"", ""stone"", ""stones"", ""supper"", ""vegetable"", ""yellow""]",0.37739303993656287,0.20257292061229448,0.6068185012975779,0.543666975291955,[],2,,True
minimal architecture,style_semantic,qdrant_semantic,1,yVCBr4ZuOnI,0.30191554105527424,data\unsplash-lite\images\yVCBr4ZuOnI.jpg,https://unsplash.com/photos/yVCBr4ZuOnI,green and white high rise building,"[""apartment building"", ""architect"", ""architecture"", ""architecutre"", ""art"", ""building"", ""city"", ""condo"", ""fine art"", ""green"", ""green and pink"", ""high rise"", ""housing"", ""hungary"", ""manipulate"", ""minimal"", ""photoshop"", ""pink"", ""pink and green"", ""pink sky"", ""sky"", ""skyscraper"", ""town"", ""urban""]",0.7369912401638287,0.20490979576241997,0.11908153742582558,0.503790669948078,[],2,,False
minimal architecture,style_semantic,qdrant_semantic,2,k5kaWuxelPU,0.28825044226268226,data\unsplash-lite\images\k5kaWuxelPU.jpg,https://unsplash.com/photos/k5kaWuxelPU,white and gray building,"[""accessories"", ""accessory"", ""architecture"", ""building"", ""cucumber"", ""diamond"", ""dome"", ""food"", ""fruit"", ""gemstone"", ""jewelry"", ""office building"", ""planetarium"", ""plant"", ""roof"", ""sphere"", ""tower"", ""triangle"", ""vegetable"", ""water tower""]",0.8288141714495681,0.13034952490232138,0.1353112452581535,0.4379114796305876,[],2,,False
minimal architecture,style_semantic,qdrant_semantic,3,db1r-AjW6YM,0.28779850400388746,data\unsplash-lite\images\db1r-AjW6YM.jpg,https://unsplash.com/photos/db1r-AjW6YM,low angle photography of high-rise building,"[""angles"", ""architecture"", ""black diamond"", ""building"", ""corner"", ""diamond"", ""edge"", ""fog"", ""foggy"", ""geometry"", ""grey sky"", ""minimal"", ""mobile background"", ""nature"", ""ornament"", ""outdoors"", ""pattern"", ""phone background"", ""reflective"", ""sand"", ""tent"", ""triangle"", ""up shot""]",0.5618749865429334,0.394108434688181,0.1492840055586656,0.5000960442055665,[],2,,False
minimal architecture,style_semantic,qdrant_semantic,4,0ABCZ9bTsw4,0.28719950175076203,data\unsplash-lite\images\0ABCZ9bTsw4.jpg,https://unsplash.com/photos/0ABCZ9bTsw4,brown high-rise building,"[""architecture"", ""asphalt"", ""building"", ""city"", ""high rise"", ""hotel"", ""metropolis"", ""office building"", ""silhouette"", ""skyscraper"", ""spire"", ""steeple"", ""tarmac"", ""tower"", ""town"", ""transportation"", ""triangle"", ""urban"", ""vehicle"", ""vessel"", ""wall"", ""watercraft"", ""window""]",0.4262921105025588,0.11911933501606489,0.525239819626531,0.3386010095020413,[],2,,False
