query,query_group,mode,rank,image_id,file_path,visual_relevance,visual_notes,visible_main_object,style_match,failure_reason,weak_relevance,ai_description,keywords
dark moody forest,style_semantic,qdrant_rerank,9,6pgpjcPNKrs,data\unsplash-lite\images\6pgpjcPNKrs.jpg,1,Partial visual match. Reranking keeps the forest theme and generally prioritizes darker atmospheric images.,forest,partial,style_mismatch,2,selective focus photography of two trees,"[""abies"", ""black and white"", ""cloud"", ""cloudy"", ""conifer"", ""dark"", ""dark tones"", ""fir"", ""flora"", ""foggy"", ""forest"", ""grey"", ""grove"", ""land"", ""misty"", ""misty trees"", ""monochrome photography"", ""nature"", ""oak"", ""outdoors"", ""pine"", ""plant"", ""rainforest"", ""silhouette"", ""sky"", ""snowing"", ""spruce"", ""spruce fir forest"", ""tree"", ""trees"", ""vegetation"", ""winter"", ""winter tones"", ""woodland"", ""woody plant"", ""yew""]"
dark moody forest,style_semantic,qdrant_rerank,10,3YfPEn2_HwY,data\unsplash-lite\images\3YfPEn2_HwY.jpg,2,Full visual match. Reranking keeps the forest theme and generally prioritizes darker atmospheric images.,forest,yes,good_match,2,sunlight pierce through woods,"[""animal"", ""conifer"", ""ecosystem"", ""fern"", ""flare"", ""fog"", ""forest"", ""green"", ""ground"", ""grove"", ""insect"", ""invertebrate"", ""jungle"", ""land"", ""leaf"", ""light"", ""mist"", ""nature"", ""nature reserve"", ""old growth forest"", ""outdoors"", ""plant"", ""rainforest"", ""redwood"", ""scenery"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""willow"", ""woodland""]"
vibrant summer beach,style_semantic,qdrant_semantic,1,5mYye1vfr_A,data\unsplash-lite\images\5mYye1vfr_A.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,2,people at beach,"[""aerial view"", ""animal"", ""beach"", ""bird"", ""blue"", ""cefalonia"", ""chiabrando"", ""clear"", ""coast"", ""greece"", ""ground"", ""human"", ""landscape"", ""myrtos"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""paolo"", ""person"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""underwater"", ""water""]"
vibrant summer beach,style_semantic,qdrant_semantic,2,NCWDry6A308,data\unsplash-lite\images\NCWDry6A308.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,2,high-angle photography of seashore,"[""aerial view"", ""backgrounds"", ""beach"", ""coast"", ""crowd"", ""diver"", ""diving"", ""face"", ""island"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""photo"", ""photography"", ""portrait"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""skin"", ""snorkeling"", ""sport"", ""sports"", ""swimming"", ""vacation"", ""wallpapers"", ""water""]"
vibrant summer beach,style_semantic,qdrant_semantic,3,r4uZCaZzOK0,data\unsplash-lite\images\r4uZCaZzOK0.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,2,bird's eye photograph of beach,"[""beach"", ""blue"", ""coast"", ""dji"", ""drone view"", ""floor"", ""flooring"", ""line"", ""material"", ""nature"", ""ocean"", ""outdoors"", ""sand"", ""sea"", ""sea waves"", ""texture"", ""wall"", ""water"", ""wave"", ""wood"", ""wood stain"", ""yellow""]"
vibrant summer beach,style_semantic,qdrant_semantic,4,73U7cl4eoNI,data\unsplash-lite\images\73U7cl4eoNI.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,2,an aerial view of a beach with umbrellas and chairs,"[""aerial"", ""aerial view"", ""atlas"", ""beach"", ""coast"", ""diagram"", ""drone"", ""drone shot"", ""earthquake"", ""hotel"", ""land"", ""landscape"", ""map"", ""nature"", ""ocean"", ""outdoors"", ""palms"", ""panoramic"", ""patterns"", ""people"", ""plot"", ""resort"", ""rug"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""skin"", ""soil"", ""summer"", ""top down drone"", ""water""]"
vibrant summer beach,style_semantic,qdrant_semantic,5,bT-kzxu7aAU,data\unsplash-lite\images\bT-kzxu7aAU.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,2,calm body of water,"[""atoll"", ""azure sky"", ""beach"", ""coast"", ""island"", ""jungle"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""plant"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""sky"", ""tree"", ""tropical"", ""vegetation"", ""water""]"
vibrant summer beach,style_semantic,qdrant_semantic,6,uHciRA6abPg,data\unsplash-lite\images\uHciRA6abPg.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,1,aerial photo of beach,"[""aqua"", ""azure"", ""beach"", ""blue"", ""coast"", ""nature"", ""ocean"", ""outdoors"", ""sea"", ""sea waves"", ""teal"", ""turquoise"", ""water""]"
vibrant summer beach,style_semantic,qdrant_semantic,7,KZJKg7pvIYA,data\unsplash-lite\images\KZJKg7pvIYA.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,1,aerial photography of seashore,"[""aerial view"", ""animal"", ""apparel"", ""aquatic"", ""art"", ""azure"", ""back"", ""beach"", ""bird"", ""birds eye"", ""blue"", ""body of water"", ""clothing"", ""coast"", ""dance pose"", ""desert"", ""dji"", ""dune"", ""flamingo"", ""foam"", ""ice"", ""landscape"", ""leisure activities"", ""mavic"", ""motion"", ""movement"", ""nature"", ""navy blue"", ""ocean"", ""outdoors"", ""ripple"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""skin"", ""sky"", ""smoke"", ""soil"", ""texture"", ""transportation"", ""vehicle"", ""water"", ""wave"", ""waves"", ""wool""]"
vibrant summer beach,style_semantic,qdrant_semantic,8,MjdyviflNOI,data\unsplash-lite\images\MjdyviflNOI.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,1,green calm sea and seashore view,"[""aerial view"", ""animal"", ""australia"", ""australian beach"", ""azure sky"", ""beach"", ""blue"", ""clear water"", ""coast"", ""david clode"", ""foam"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""promontory"", ""reef"", ""sand"", ""scenery"", ""sea"", ""sea life"", ""sea waves"", ""shoreline"", ""sky"", ""tasmania"", ""tsunami"", ""turquoise"", ""water"", ""waves""]"
vibrant summer beach,style_semantic,qdrant_semantic,9,9swU_dZxwGg,data\unsplash-lite\images\9swU_dZxwGg.jpg,1,Partial visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,partial,style_mismatch,1,green coconut palm under blue sky,"[""animal"", ""architecture"", ""arecaceae"", ""astronomy"", ""azure sky"", ""back"", ""backgrounds"", ""bird"", ""building"", ""dawn"", ""dusk"", ""flare"", ""light"", ""moon"", ""nature"", ""night"", ""outdoors"", ""outer space"", ""palm tree"", ""plant"", ""purple"", ""red sky"", ""silhouette"", ""sky"", ""space"", ""summer"", ""sunlight"", ""sunrise"", ""sunset"", ""tower"", ""tree"", ""tropical"", ""universe"", ""wallpapers""]"
vibrant summer beach,style_semantic,qdrant_semantic,10,I_O-v19bnJQ,data\unsplash-lite\images\I_O-v19bnJQ.jpg,2,Full visual match. Very strong beach and coast retrieval with bright turquoise water and summer visual cues.,beach/coast,yes,good_match,1,aerial view of seashore,"[""abstract"", ""aerial view"", ""beach"", ""coast"", ""coastal and oceanic landforms"", ""dirt road"", ""drone view"", ""gravel"", ""looking down"", ""nature"", ""ocean"", ""outdoors"", ""painting"", ""pattern"", ""road"", ""sand"", ""sea"", ""shore"", ""sky"", ""stones"", ""texture"", ""water"", ""watercolor paint"", ""wave"", ""wind wave""]"
vibrant summer beach,style_semantic,qdrant_rerank,1,5mYye1vfr_A,data\unsplash-lite\images\5mYye1vfr_A.jpg,2,"Full visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,yes,good_match,2,people at beach,"[""aerial view"", ""animal"", ""beach"", ""bird"", ""blue"", ""cefalonia"", ""chiabrando"", ""clear"", ""coast"", ""greece"", ""ground"", ""human"", ""landscape"", ""myrtos"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""paolo"", ""person"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""underwater"", ""water""]"
vibrant summer beach,style_semantic,qdrant_rerank,2,My1oqpgAf8s,data\unsplash-lite\images\My1oqpgAf8s.jpg,1,"Partial visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,partial,style_mismatch,2,seashore near rock formation,"[""aerial view"", ""backgrounds"", ""bay"", ""beach"", ""cave"", ""cloud"", ""coast"", ""computer backgrounds"", ""cool backgrounds"", ""cove"", ""dawn"", ""dusk"", ""glacier"", ""hd backgrounds"", ""hd wallpapers"", ""ice"", ""island"", ""land"", ""landscape"", ""mountain"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""peninsula"", ""promontory"", ""red sky"", ""sand"", ""scenery"", ""sea"", ""sea waves"", ""shoreline"", ""sky"", ""slate"", ""snow"", ""sun"", ""sunlight"", ""sunrise"", ""sunset"", ""tumblr backgrounds"", ""wallpapers"", ""water"", ""weather"", ""wilderness""]"
vibrant summer beach,style_semantic,qdrant_rerank,3,k-Wa_5EmnCo,data\unsplash-lite\images\k-Wa_5EmnCo.jpg,2,"Full visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,yes,good_match,2,high angle photo of body of water,"[""aerial view"", ""animal"", ""art"", ""atoll"", ""basin"", ""bay"", ""beach"", ""blizzard"", ""blu"", ""blue"", ""ca"", ""cali"", ""california"", ""coast"", ""crater"", ""dji"", ""dock"", ""eruption"", ""flock"", ""geyser"", ""glacier"", ""harbor"", ""hurricane"", ""ice"", ""island"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""mavic"", ""mountain"", ""nature"", ""ocean"", ""oil spill"", ""outdoors"", ""pacific"", ""peninsula"", ""pier"", ""pollution"", ""port"", ""reef"", ""river"", ""rock"", ""rocks"", ""sand"", ""scenery"", ""sculpture"", ""sea"", ""sea life"", ""sea waves"", ""shoreline"", ""skin"", ""snow"", ""statue"", ""storm"", ""tar"", ""text"", ""travel"", ""tsunami"", ""underwater"", ""volcano"", ""water"", ""waterfront"", ""waves"", ""west"", ""wilderness"", ""winter""]"
vibrant summer beach,style_semantic,qdrant_rerank,4,bT-kzxu7aAU,data\unsplash-lite\images\bT-kzxu7aAU.jpg,2,"Full visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,yes,good_match,2,calm body of water,"[""atoll"", ""azure sky"", ""beach"", ""coast"", ""island"", ""jungle"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""plant"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""sky"", ""tree"", ""tropical"", ""vegetation"", ""water""]"
vibrant summer beach,style_semantic,qdrant_rerank,5,Qz3eI1B2QPs,data\unsplash-lite\images\Qz3eI1B2QPs.jpg,2,"Full visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,yes,good_match,2,aerial photography of seashore,"[""aerial view"", ""aqua"", ""azure"", ""beach"", ""beach hut"", ""beach park"", ""blue"", ""bush"", ""coast"", ""dirt road"", ""drone"", ""field"", ""flora"", ""grass"", ""gravel"", ""green"", ""hut"", ""nature"", ""ocean"", ""outdoors"", ""plant"", ""road"", ""sand"", ""sea"", ""shack"", ""sky"", ""soil"", ""turquoise"", ""vegetation"", ""water"", ""water resources"", ""waves""]"
vibrant summer beach,style_semantic,qdrant_rerank,6,G4EMlYs57-c,data\unsplash-lite\images\G4EMlYs57-c.jpg,2,"Full visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,yes,good_match,2,gray and brown stone formations,"[""aerial view"", ""alcohol"", ""amusement park"", ""animal"", ""arecaceae"", ""atoll"", ""bay"", ""beach"", ""beverage"", ""building"", ""coast"", ""coral reef"", ""dock"", ""drink"", ""drone"", ""fireworks"", ""hotel"", ""island"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""los angeles"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""palm tree"", ""peninsula"", ""pier"", ""plant"", ""pool"", ""port"", ""reef"", ""resort"", ""river"", ""rocks"", ""sand"", ""scenery"", ""sea"", ""sea life"", ""sea waves"", ""shoreline"", ""swimming pool"", ""theme park"", ""tree"", ""turquoise"", ""underwater"", ""water"", ""waterfront"", ""waves"", ""wilderness""]"
vibrant summer beach,style_semantic,qdrant_rerank,7,j1vvbaHdaWc,data\unsplash-lite\images\j1vvbaHdaWc.jpg,1,"Partial visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,partial,style_mismatch,2,three palm trees,"[""abies"", ""arecaceae"", ""beach"", ""ca"", ""california"", ""fir"", ""ocean"", ""palm"", ""palm tree"", ""plant"", ""san diego"", ""tree"", ""tress"", ""tropical"", ""utility pole""]"
vibrant summer beach,style_semantic,qdrant_rerank,8,vbvgtUERHdM,data\unsplash-lite\images\vbvgtUERHdM.jpg,2,"Full visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,yes,good_match,2,water droplets on glass panel,"[""aerial view"", ""animal"", ""atoll"", ""basin"", ""bay"", ""beach"", ""coast"", ""island"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""mountain"", ""nature"", ""ocean"", ""outdoors"", ""panoramic"", ""reef"", ""sand"", ""scenery"", ""sea"", ""sea life"", ""shoreline"", ""water""]"
vibrant summer beach,style_semantic,qdrant_rerank,9,kKGn_dYsDn4,data\unsplash-lite\images\kKGn_dYsDn4.jpg,2,"Full visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,yes,good_match,2,forest near calm sea,"[""accessories"", ""accessory"", ""aerial view"", ""animal"", ""atoll"", ""beach"", ""coast"", ""gemstone"", ""island"", ""jewelry"", ""lagoon"", ""lake"", ""land"", ""landscape"", ""nature"", ""ocean"", ""opal"", ""ornament"", ""outdoors"", ""panoramic"", ""reef"", ""scenery"", ""sea"", ""sea life"", ""shoreline"", ""underwater"", ""water""]"
vibrant summer beach,style_semantic,qdrant_rerank,10,QxkBP3A9XmU,data\unsplash-lite\images\QxkBP3A9XmU.jpg,1,"Partial visual match. Still visually beach-oriented, though a few results are tropical or coastal without a clear beach.",beach/coast,partial,style_mismatch,2,close photography of sea shells,"[""beach"", ""beach sand"", ""bean"", ""blue"", ""bread"", ""brown"", ""close up"", ""close-up"", ""cornbread"", ""dinner"", ""flora"", ""food"", ""fungus"", ""grass family"", ""macro"", ""meal"", ""morning"", ""mushroom"", ""nachos"", ""nature"", ""ocean"", ""pebble"", ""pebbles"", ""pizza"", ""plant"", ""produce"", ""rocks"", ""sand"", ""sand grains"", ""sea"", ""sea schells"", ""seashell"", ""seaside"", ""shells"", ""snad"", ""stone"", ""stones"", ""supper"", ""vegetable"", ""yellow""]"
minimal architecture,style_semantic,qdrant_semantic,1,yVCBr4ZuOnI,data\unsplash-lite\images\yVCBr4ZuOnI.jpg,1,"Partial visual match. Consistent architecture retrieval, with mixed minimalism.",architecture,partial,style_mismatch,2,green and white high rise building,"[""apartment building"", ""architect"", ""architecture"", ""architecutre"", ""art"", ""building"", ""city"", ""condo"", ""fine art"", ""green"", ""green and pink"", ""high rise"", ""housing"", ""hungary"", ""manipulate"", ""minimal"", ""photoshop"", ""pink"", ""pink and green"", ""pink sky"", ""sky"", ""skyscraper"", ""town"", ""urban""]"
minimal architecture,style_semantic,qdrant_semantic,2,k5kaWuxelPU,data\unsplash-lite\images\k5kaWuxelPU.jpg,2,"Full visual match. Consistent architecture retrieval, with mixed minimalism.",architecture,yes,good_match,2,white and gray building,"[""accessories"", ""accessory"", ""architecture"", ""building"", ""cucumber"", ""diamond"", ""dome"", ""food"", ""fruit"", ""gemstone"", ""jewelry"", ""office building"", ""planetarium"", ""plant"", ""roof"", ""sphere"", ""tower"", ""triangle"", ""vegetable"", ""water tower""]"
minimal architecture,style_semantic,qdrant_semantic,3,db1r-AjW6YM,data\unsplash-lite\images\db1r-AjW6YM.jpg,2,"Full visual match. Consistent architecture retrieval, with mixed minimalism.",architecture,yes,good_match,2,low angle photography of high-rise building,"[""angles"", ""architecture"", ""black diamond"", ""building"", ""corner"", ""diamond"", ""edge"", ""fog"", ""foggy"", ""geometry"", ""grey sky"", ""minimal"", ""mobile background"", ""nature"", ""ornament"", ""outdoors"", ""pattern"", ""phone background"", ""reflective"", ""sand"", ""tent"", ""triangle"", ""up shot""]"
minimal architecture,style_semantic,qdrant_semantic,4,0ABCZ9bTsw4,data\unsplash-lite\images\0ABCZ9bTsw4.jpg,1,"Partial visual match. Consistent architecture retrieval, with mixed minimalism.",architecture,partial,style_mismatch,2,brown high-rise building,"[""architecture"", ""asphalt"", ""building"", ""city"", ""high rise"", ""hotel"", ""metropolis"", ""office building"", ""silhouette"", ""skyscraper"", ""spire"", ""steeple"", ""tarmac"", ""tower"", ""town"", ""transportation"", ""triangle"", ""urban"", ""vehicle"", ""vessel"", ""wall"", ""watercraft"", ""window""]"
minimal architecture,style_semantic,qdrant_semantic,5,DmgwxkcdFCM,data\unsplash-lite\images\DmgwxkcdFCM.jpg,2,"Full visual match. Consistent architecture retrieval, with mixed minimalism.",architecture,yes,good_match,2,white painted wall building,"[""architecture"", ""black & white"", ""black and white"", ""building"", ""canopy"", ""city"", ""facade"", ""geometric"", ""indoor shopping"", ""library"", ""mirror"", ""monochrome"", ""museum"", ""office building"", ""reflection"", ""shiny"", ""sign"", ""sleek"", ""stores"", ""structure"", ""sunshine"", ""town"", ""urban"", ""white"", ""window"", ""window ledge"", ""windows""]"
